country	year	VXa	SES	RISK	HIV	TB	age_from	age_thru	value
IND	2015.999	NA	NA	NA	NA	Ds	0	14	25507.5048387395
IND	2015.999	NA	NA	NA	NA	Dc	0	14	19788.6264632834
IND	2015.999	NA	NA	NA	NA	Rt	0	14	0
IND	2015.999	NA	NA	NA	NA	R	0	14	14349.5040239299
IND	2015.999	NA	NA	NA	NA	TBdead	0	14	6374.40707259068
IND	2015.999	NA	NA	NA	NA	Dccount	0	14	18705.7737548039
IND	2015.999	NA	NA	NA	NA	Dscount	0	14	60659.6668051308
IND	2015.999	NA	NA	NA	NA	Dmcount	0	14	63412.3692074378
IND	2016.999	NA	NA	NA	NA	S	0	14	2829.6605964762
IND	2016.999	NA	NA	NA	NA	C	0	14	376.734326712338
IND	2016.999	NA	NA	NA	NA	I	0	14	166152.140572152
IND	2016.999	NA	NA	NA	NA	Dm	0	14	135062.312282419
IND	2016.999	NA	NA	NA	NA	Ds	0	14	25350.8814504857
IND	2016.999	NA	NA	NA	NA	Dc	0	14	19680.6652018219
IND	2016.999	NA	NA	NA	NA	Rt	0	14	0
IND	2016.999	NA	NA	NA	NA	R	0	14	14175.1296920881
IND	2016.999	NA	NA	NA	NA	TBdead	0	14	6342.19587784456
IND	2016.999	NA	NA	NA	NA	Dccount	0	14	18593.87555686
IND	2016.999	NA	NA	NA	NA	Dscount	0	14	60287.4053967888
IND	2016.999	NA	NA	NA	NA	Dmcount	0	14	62975.4690517473
IND	2017.999	NA	NA	NA	NA	S	0	14	2824.28070840436
IND	2017.999	NA	NA	NA	NA	C	0	14	372.290688614665
IND	2017.999	NA	NA	NA	NA	I	0	14	165259.245768341
IND	2017.999	NA	NA	NA	NA	Dm	0	14	134298.035008275
IND	2017.999	NA	NA	NA	NA	Ds	0	14	25206.6800338145
IND	2017.999	NA	NA	NA	NA	Dc	0	14	19569.4362593245
IND	2017.999	NA	NA	NA	NA	Rt	0	14	0
IND	2017.999	NA	NA	NA	NA	R	0	14	14013.887397909
IND	2017.999	NA	NA	NA	NA	TBdead	0	14	6306.97913531674
IND	2017.999	NA	NA	NA	NA	Dccount	0	14	18484.6607556315
IND	2017.999	NA	NA	NA	NA	Dscount	0	14	59941.613912964
IND	2017.999	NA	NA	NA	NA	Dmcount	0	14	62601.3004489279
IND	2018.999	NA	NA	NA	NA	S	0	14	2841.14050198376
IND	2018.999	NA	NA	NA	NA	C	0	14	368.867145769086
IND	2018.999	NA	NA	NA	NA	I	0	14	164653.570857712
IND	2018.999	NA	NA	NA	NA	Dm	0	14	133450.658601261
